帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/65953afe000000001000e233?xsec_token=ABmZE4z_nAcn8QJB1q11CwSu4knp3y29EEPklI0Ni99UI=&xsec_source=,2023年瑞了快1000杯🌝,致瑞门的一封信💌 亲爱的瑞💗： 不曾想过我这样💘你 每天都离不开你👩‍❤️‍👨 甚至一天要见你好几次☕️ 才能解我的相思之苦💆‍♀️ 没有你，我会食欲不振 没有你，我会犯困😪 没有你，我会抓马🐎 望瑞门🚪永恒♾️ Luckincoffee新品联名2023咖啡年度账单,"瑞幸咖啡, 咖啡, 好久不见咖啡, 生椰拿铁, 我的咖啡日记, 咖啡, 瑞幸, 瑞幸咖啡Luckincoffee, 瑞幸咖啡新品, 瑞幸咖啡联名, 瑞幸2023咖啡年度账单",2024/1/3,,5,收藏,2
https://www.xiaohongshu.com/search_result/68c3e78d000000001d01da11?xsec_token=ABaa_x57rzT9VnWpfS1lHtO50Afd9Y1wwgiQOAlTqNQvs=&xsec_source=,「今日摘抄+1」瑞幸纸袋我要对你出手了,"今日份的手写练习，地点有点特别——瑞幸的牛皮纸袋✍️ 「To be consumed by anguish and regret, trapped in a perpetual cycle with no means of escape, is to me the most profound squandering of life.」 「陷入焦虑与懊恼的循环而无法自拔，是我所能想象的对生命唯一的浪费。」 一直很钟爱有力量的文字。 希望这随性的“袋”上作品， 也能提醒你我从无用的情绪中抽离， 珍视当下，专注此刻。 摘抄🍒 文字","手写, 手写摘抄, 每日一手写, 治愈文字, 句子控, 练字静心练, 手写文字, 文字语录, 一起写字吧, 瑞幸",编辑于 09-12,,13,3,7
https://www.xiaohongshu.com/search_result/68611281000000000d0183f6?xsec_token=ABT6nMfFKbPTW-NWqMB0UoIDOnwZjIk9omOaH70kaYBzc=&xsec_source=,戒瑞幸的第一天🫎少些咖啡因,今天开始少摄入一点咖啡因吧，有点腰酸背痛🥱,"日常文案, 我的生活碎片, 分享每一天, 今日精神状态良好, 给你看看我",编辑于 10-23,,1346,86,80
https://www.xiaohongshu.com/search_result/6935496c0000000019026970?xsec_token=ABKzGgyCeO6xZvhIkBrU5A4z74FaL06yGVqiCWGtwo8yM=&xsec_source=,无标题,"瑞幸的卡皮巴拉后脑阔开线了正常吗 	 三十多块单人餐拿下的卡皮巴拉，发现后脑阔居然开线。。。瑞幸这对吗[扶额R]瑞幸咖啡瑞幸卡皮巴拉满脑子都是卡比巴拉像卡皮巴拉一样情绪稳定",,4小时前,广西,点赞,1,0
https://www.xiaohongshu.com/search_result/68dccd4b0000000005010147?xsec_token=ABGRlwC2sLQHzwDtQUC7imeKYnisjVy2GpgEVryJYOqUQ=&xsec_source=,难过的时候也可以是瑞幸填充,,"幸福在当下, 瑞幸咖啡",10月1日,,3,收藏,0
https://www.xiaohongshu.com/search_result/66139e76000000001a00ca08?xsec_token=ABJ-Nho6BISMIuDNq9C5Q3Cs84s6QrjBie18f__UeWe3g=&xsec_source=,emo,你的心比瑞幸的🧊还难融新品打工,"瑞幸, 天蝎男天蝎女, 瑞幸新品, emo, 瑞幸打工, 打工摸鱼日记",2024/4/8,,点赞,收藏,5
https://www.xiaohongshu.com/search_result/68ed95d8000000000702283a?xsec_token=ABGq90p7Suvf_8M2AoKxS0WTDjzrUqZXzPWCkVTvEPXq4=&xsec_source=,叫痛苦面具是因为难喝吗。。,,"瑞幸, 酸角美式",10月14日,,9,收藏,26
https://www.xiaohongshu.com/search_result/692d16df000000001e025244?xsec_token=ABOdQbz9-xhya0iQXPjlFQofEEYFrGnXEDEjFMqrn181U=&xsec_source=,瑞幸卡皮巴拉玩偶,瑞幸新送的阿拉比卡皮巴拉真可爱，好胖,"卡皮巴拉是一种生活态度, 像卡皮巴拉一样情绪稳定, 满脑子都是卡比巴拉, 卡皮巴拉精神状态, 水豚, 瑞幸卡皮巴拉",6天前,北京,7,收藏,3
https://www.xiaohongshu.com/search_result/69352690000000001e03097e?xsec_token=ABKzGgyCeO6xZvhIkBrU5A46QFA-OPLbLo1SU_mdfhdr8=&xsec_source=,瑞幸的卡皮巴拉有了，给孩子穿什么衣服好呢,,"像卡皮巴拉一样情绪稳定, 卡皮巴拉是一种生活态度, 满脑子都是卡比巴拉",7小时前,河北,6,4,5
https://www.xiaohongshu.com/search_result/68a277c8000000001c03d0b3?xsec_token=AB-GlpYuAmbllPSjiH52d68_cgQvTyOdI93HIKz3G8xZc=&xsec_source=,瑞幸威胁备注,真无语 遇到这种备注,"咖啡, 瑞幸",8月18日,,1202,76,1111
https://www.xiaohongshu.com/search_result/690981de0000000004015eea?xsec_token=ABXqcWxir5x1kLN64IBiOzyFgW6zNXYNnYDhybDjCSsDQ=&xsec_source=,瑞幸的情绪价值真的高,生活就跟咖啡似的，亦苦亦甜,"这才是联名的正确打开方式, 不另外加糖, 一天喝八杯",11月4日,,86,66,3
https://www.xiaohongshu.com/search_result/686942470000000012021031?xsec_token=ABNtOu_5HcJv18k5NGxujgZw16HEBPH64NMqD_C7H_ZRc=&xsec_source=,最近～,不希望你总是累累的 希望你好好吃饭，好好睡觉 天天开心坏情绪都远离你 无论别人怎么看你 说你 都不许看轻自己 你是独一无二的存在 你是我眼中最棒的人 打工人咖啡,"瑞幸, 瑞幸打工人, 瑞幸咖啡, 忙碌的一周, 随随便便的日常",7月5日,,15,收藏,0
https://www.xiaohongshu.com/search_result/687ed22b000000001202e9f5?xsec_token=ABO2R6EZWMAcV9qZh2ANAxb27bShY_2po6NYuvujL2VAQ=&xsec_source=,上班压力太大胸口堵，需要插管治疗,联名,"瑞幸咖啡, 瑞幸, 上班族, 释放工作压力, 抽象, 搞笑, 打工人的精神, 瑞幸联名",7月22日,,2,收藏,2
https://www.xiaohongshu.com/search_result/68cac1b00000000013018843?xsec_token=AB3LFaHL9pdpGHf20dC-lHkftSI9Q2tMNQz5kJMp1i2sk=&xsec_source=,干瑞幸哪有不疯的,我的同事们总有一种淡淡的疯感,"店员有种平静的疯感, 瑞幸咖啡, 牛马累了会喝杯咖啡接着干",9月17日,,5,收藏,2
https://www.xiaohongshu.com/search_result/66dffd250000000027006ff1?xsec_token=ABOvGgfy462qXBXHKSNkI85XeL_TYLeQhVskpzh-NQiOE=&xsec_source=,瑞幸☕我的本命咖啡,瑞幸咖啡，真的是一款令人难以忘怀的美妙饮品。每一口都散发着浓郁的香气，仿佛能让我沉浸在一个充满醇厚香气的世界中。它的味道丰富而多层次，有丝丝的甜意，这种平衡感真的让人回味无穷。 瑞幸咖啡不仅口感上乘，它的品质也让人信赖。每一杯都经过精心制作，保证了口感的浓郁与香醇。无论是早晨开始新的一天，还是午后需要提神，或者是晚上想要享受一段静谧的时光，瑞幸咖啡都是我最好的伴侣。 总的来说，瑞幸咖啡的好喝不仅在于其独特的口感，更在于其严谨的制作工艺和对品质的坚持。每一次品尝瑞幸咖啡，都是一次美妙的味觉之旅，让我深深沉醉其中。,它比想象中好喝,2024/9/10,,147,5,19
https://www.xiaohongshu.com/search_result/663b87d1000000001e01a943?xsec_token=ABx9-ndKZgHw0nyo1qSzKjQHk9nN-nqhKd0_8dXMCj0H0=&xsec_source=,咖啡因不耐受，再也不喝了,查了资料，缺铁性贫血不适合喝咖啡，加上每次咖啡奶茶一喝，不耐受的症状几乎全中。真是不能再喝咖啡奶茶了。拒绝❌,"咖啡因不耐受, 瑞幸咖啡因不耐受",2024/5/8,,29,2,0
https://www.xiaohongshu.com/search_result/689c3a8a000000001c00f712?xsec_token=AByPQuV79dJn3po4Nrj3RhBC7QME9cmCK5QxOk-3sXTN4=&xsec_source=,瑞幸咖啡兴奋不了自己人,瑞幸和星巴克为员工发放奖励补贴，瑞幸一线员工每人88元，星巴克每人100积分。瑞幸外卖大战推动单量增长，但新规定增加运营负担，引发员工不满。瑞幸强调“求真务实”，但一线员工仍需适应精细化管理。,"咖啡从业者, 牛马累了会喝杯咖啡接着干, 喜欢喝咖啡, 重度咖啡爱好者, 咖啡是借口, 上班喝咖啡, 创业分享开咖啡店, 瑞幸咖啡, 瑞幸员工, 星巴克",8月13日,,576,178,276
https://www.xiaohongshu.com/search_result/6932458d000000001e00623d?xsec_token=ABojgMZroluhB5yqYqIL_OA9vXwVE6Jnygs2J1pJLh2HA=&xsec_source=,一个人喝两杯瑞幸,我真服了这个老六，叽叽歪歪磨磨蹭蹭的，想打人的心到了顶峰，我都怀疑他是故意的,"牛马累了会喝杯咖啡接着干, 感觉自己有病, 我爱喝咖啡, 血液里流淌的是咖啡, 男朋友小人, 笨蛋男朋友",2天前,湖北,点赞,收藏,1
https://www.xiaohongshu.com/search_result/692fe4e8000000000d00f4ad?xsec_token=ABGuGFIFvexu6PyktFbeJY_S7Stt0llJ43FtBVE0jiZ-8=&xsec_source=,谢谢你瑞幸🙏对卡皮巴拉祛魅了！！,看到宣传图（p6）的时候感觉有点丑 好奇实物长什么样子 结果是真的丑到我了 不是 “贴面耳” 而是正面根本看不见耳朵[扶额R] 话说丑到大家是什么新型营销策略吗。。。？,"卡皮巴拉精神状态, 卡皮巴拉是一种生活态度, 它比想象中好喝, 水豚, 像卡皮巴拉一样情绪稳定, 瑞幸新品, 桑巴深烘拿铁",4天前,广东,24,2,63
https://www.xiaohongshu.com/search_result/690a2d3f0000000004023cf8?xsec_token=ABqudUCmcBRQk21iIBPxlZVSEoyDQfro0aR4bcP-EeUMw=&xsec_source=,原来不是我一个人喝完了之后难受啊……,我就想知道这个拿铁联名到底添加了什么配方 …… 一点多收到的外卖开始喝，4:00多开始整个人就逐渐变得抑郁，到了6:00多的时候开始心慌，就是有种吃不下饭甚至还想吐的感觉，我还以为是今天工作遇到的人太多了导致自己躯体化了……晚上8:00的时候甚至开始出现长时间不摄入碳水那种焦虑暴躁的情绪里，并且出现了疑似低血糖的症状（但是嘬两口那个咸奶茶还是没有得到缓解），终于到了刚才晚上11:00多，窜稀了……没有防备的那种……如果不是我的卧室旁边就是卫生间，我可能会窜一路（事实就是还是存在了厕所里😭洗了半天屁股，每次擦都能擦出来屎……卫生间的地板也冲洗了好多遍，还好因为来例假穿了安睡裤，不然的话就要报废一条内裤了）。 我真想知道你这次的联名是加了什么配方啊，能给人整出抑郁症（不是） 我之前差点被人吃绝户的时候身体都没这么难受过……,"瑞幸咖啡联名, 鬼灭之刃, 瑞幸咖啡, 抹茶拿铁",11月5日,,2,1,15
https://www.xiaohongshu.com/search_result/684934e3000000000303e985?xsec_token=AB2VqBSWeNRD1BdgVXbVPYKQYG83Qy8K7D4UOpWUB3bvk=&xsec_source=,无标题,如果说你很emo那么给自己点一杯瑞幸，虽然生活很多不幸，但是你可以让自己幸福起来！因为手握瑞幸哇,,6月11日,,2,收藏,0
https://www.xiaohongshu.com/search_result/664e974900000000160114b6?xsec_token=ABxzRwMi3PIFL58flO3whEmk8d88dbxhEvgR-cZiRjM5Y=&xsec_source=,瑞瑞 每天情绪稳定的良药,瑞门,"瑞幸, 情绪稳定",2024/5/23,,2,收藏,0
https://www.xiaohongshu.com/search_result/692f16d1000000001e0086d9?xsec_token=ABGuGFIFvexu6PyktFbeJY_R_OYACdn0zCi2JkFEeLs9w=&xsec_source=,瑞幸的痛苦面具怎么这么上头,味道形容不上来，就是怪怪的，又很顺滑的流入喉咙，让你反复品它的酸甜，不过确实很解腻hh,"咖啡续命, 瑞幸咖啡, 酸角美式痛苦面具, 酸角美式尝鲜记",4天前,福建,点赞,收藏,1
https://www.xiaohongshu.com/search_result/6717762c00000000260371e3?xsec_token=ABQGZRq8HRiK8MMwkZGevd0nskWSqQJGV4SSlOwY7QmQ4=&xsec_source=,咖啡因不耐受,好久没喝咖啡，今天喝了一杯瑞幸，喝的有点急，就头晕心慌还乏力了。xhs一搜，好吧，咖啡因不耐受。,咖啡与健康,2024/10/22,,14,4,4
https://www.xiaohongshu.com/search_result/6709d120000000002a0351df?xsec_token=ABYOE0HNa-dOpMW8MzBB9mlA-Cb4l9BboCO39BOMLlVoI=&xsec_source=,今天的快乐是小熊给的,到底是谁一直执着于调休的？？整个人emo了，点杯瑞幸黄油小熊哄一下我这个难过的人，，香浓醇厚，超过了生椰拿铁在我心里的位置，而且包装真的很可爱，好会联名啊！！,"秋日小黄油咖啡我觉得很好喝, 好喝到鹅鹅鹅鹅叫",2024/10/12,,38,1,6
https://www.xiaohongshu.com/search_result/690b8a4b00000000050399cc?xsec_token=AB88kwty1lkuAufxJMRNXcOJ9rmC5RasWuiu8IsxzcpI0=&xsec_source=,瑞幸新品瑞之抹茶避雷（完全睡不着啊喂）,有没有喝完瑞幸跟鬼灭联名的那个瑞之抹茶（特大杯）之后，超级不舒服的[泪崩R] 喝完肠胃难受➕睡不着➕心脏砰砰跳➕情绪莫名低落➕有一些躯体化 早上喝的，点的少少甜和热饮，本来觉得喝完肠道通畅了一些，有点甜但配合上抹茶的味道也勉强能接受，可以排的上我今年喝过的瑞幸新品前几名，结果现在难受的睡不着觉（中午也没睡着🆘） 咖啡联名鬼灭之刃联名,"喝不了一点, 喝了睡不着, 血液里流淌的是咖啡, 今天喝什么, 瑞幸, 瑞幸咖啡, 瑞之抹茶, 瑞幸联名, 鬼灭之刃, 瑞幸鬼灭之刃联名",编辑于 11-06,,22,1,32
https://www.xiaohongshu.com/search_result/66ecf73e000000000c01983d?xsec_token=ABNycRaGeLOR1Im2Nsft7HPOqmRoyGjzsk0C7IxChIegs=&xsec_source=,🥮节后上班的第一杯-瑞幸拿铁☕️,"🌕节后上班第一天就是我的咖啡安抚品-瑞幸咖啡☕️ 	 🐶没想到的是这周居然有潦草小狗的杯套，现在看到潦草小狗总会联想到余华老师，然后就想到《活着》，然后就emo了～ 🤯脑子是个好东西，但我不需要加速运行，运行太快了，直接给我拉到emo的情绪里面去了😶","血液里流淌的是咖啡, 咖啡续命, 咖啡和上班绝配, 毕生所求品咖啡自由, 瑞幸, 吃吃喝喝的日常, 做个美食收集家, 美食打卡",2024/9/20,,1,收藏,0
https://www.xiaohongshu.com/search_result/66e0e8b10000000027006bd8?xsec_token=ABoxVGwDp7mv91-4dJtQt6CBAky3yWmQg7qdrjVNi038M=&xsec_source=,瑞幸真的好治愈上班emo的心呀,谁懂咖啡对打工人续命的意义，大早上来上一杯，最起码emo的心被治愈了一半,"咖啡续命, 血液里流淌的是咖啡, 冰吸生椰拿铁",2024/9/11,,4,收藏,0
https://www.xiaohongshu.com/search_result/69301bf6000000001b023d62?xsec_token=AB19SE94c2iF840OmiUHBnRPrjSQqPry_mwO-5gHriUGY=&xsec_source=,像卡皮巴拉一样情绪稳定！🥰🥰,大小耳卡皮巴拉,"水豚, 瑞幸, 桑巴深烘拿铁",编辑于 4天前,江苏,1,收藏,0
https://www.xiaohongshu.com/search_result/65e2a6d30000000003035941?xsec_token=ABeDe8WSdMccWqRJshMvDInwIdULQbormWD_zr70cDfO4=&xsec_source=,喝两杯瑞幸｜安慰下自己,昨晚又莫名额情绪低落😞感觉整个时间又与自己无关。,"情绪低落, 抑郁, 有想法轻松发",2024/3/2,,点赞,收藏,0
https://www.xiaohongshu.com/search_result/6848d639000000001101ca3b?xsec_token=ABqrQUVyRrJIG1yXbYC3i6CY1noL7LLoNoFu8faEbq1cY=&xsec_source=,瑞幸新品！情绪价值拉满！,味道不说，派大星给的情绪价值足够了！！！ 新品,"瑞幸, 瑞幸新品, 绿植, 鹿岛",6月11日,,2,收藏,1
https://www.xiaohongshu.com/search_result/674d4924000000000702605e?xsec_token=ABURBJUpGLXBlZM9_z4mmTjxXLmMjvzmW7h1p04P5uJOA=&xsec_source=,无标题,这一期的瑞幸包装很好看，是梦幻的紫色呀！,情绪抽屉,2024/12/2,,1,收藏,0
https://www.xiaohongshu.com/search_result/66310632000000001e03bcbe?xsec_token=AB0IjSNbRm6UpZz7zvWxY_lY10QXXvAmzeRZaSobnnr-A=&xsec_source=,用瑞瑞哄自己开心✨,四月靠瑞，上班不困，心态稳定✓ 五月瑞瑞，继续陪伴！,瑞幸咖啡,2024/4/30,,点赞,收藏,0
https://www.xiaohongshu.com/search_result/65c33475000000002c010a71?xsec_token=AB5Fnr8IjMa1dd5-bbKp8F98khtS072UvhREegFKbmFbU=&xsec_source=,无标题,我在[笔记] 什么求真务实？求真务实是区域经理的工具，惩罚你的手段。自己天天弄虚作假，你不按他的要求弄虚作假，动不动给你来个警告单，瑞幸根本没有向上反馈的渠道，应该说也不是没渠道，可能就是上行下效，弄虚作假就是公司认同的东西，不然不可能把警告单当工具，把自己的弄虚作假当标准，越干越让人心寒的公司 #,"AZ12138的笔记, 下发布了一条评论, 瑞幸咖啡",2024/2/7,,27,收藏,26
https://www.xiaohongshu.com/search_result/6708f01b000000001a023e30?xsec_token=ABa5CzSrA2g347YwowYCtGQyzBNpwhsUl8u3BxzHIyVfg=&xsec_source=,为了装逼天天喝瑞幸,犹豫了一上午还是买了全款无分期，对自己好一点。接待我的sales 态度很好，声音嘹亮，动作麻利。依旧还是熟悉的线上购物线下提货方式。记住，哪怕有了财富，也要好好利用，当然了，赚了钱就是要享受的，想买就买吧。真的不是显摆，条件摆在这里，过不了普通人的生活。,"瑞幸新品, 黄油小熊拿铁, 瑞幸黄油小熊, 下班后的好去处, 抽象文学",2024/10/11,,10,1,3
